"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RNF135",6.29562364544117e-61,0.218858735794211,0.709,0.321,1.16418672451498e-56,"RNF135"
"ORAI3",6.3990336931583e-61,-1.58985218406106,0.452,0.49,1.18330931053883e-56,"ORAI3"
"MRPL53",7.00160551648575e-61,-9.62976950510499,0,0.13,1.29473689210854e-56,"MRPL53"
"TFE3",8.7643830157439e-61,0.0710198813209062,0.5,0.209,1.62070970727136e-56,"TFE3"
"ZBTB25",8.96390985870642e-61,0.138370934878499,0.304,0.108,1.65760621107199e-56,"ZBTB25"
"SLTM",9.3484363630517e-61,0.396125927504075,0.84,0.414,1.72871285225552e-56,"SLTM"
"NDUFAF6",9.96957165183324e-61,0.294379118620783,0.379,0.151,1.843573189857e-56,"NDUFAF6"
"CD274",1.09197746619908e-60,0.367270374456273,0.234,0.074,2.01928473049534e-56,"CD274"
"FNIP2",1.1025691531711e-60,0.368827691300829,0.791,0.394,2.038870878044e-56,"FNIP2"
"BTBD8",1.39666060490496e-60,0.754956074695996,0.138,0.028,2.58270479059025e-56,"BTBD8"
"ERO1A",1.40512600205948e-60,0.181532396935125,0.61,0.268,2.59835900300839e-56,"ERO1A"
"ZNF765",1.43705040240416e-60,0.423600541671573,0.218,0.066,2.65739360412578e-56,"ZNF765"
"BCL3",1.4439101522649e-60,0.0630678062160496,0.457,0.186,2.67007865356825e-56,"BCL3"
"FAM13A-AS1",1.64821161820275e-60,1.21290452985082,0.11,0.017,3.04787292438053e-56,"FAM13A-AS1"
"MR1",1.65594224997096e-60,0.15834854282723,0.422,0.171,3.0621684086463e-56,"MR1"
"SGSM3",1.65858751468936e-60,0.264770600630012,0.314,0.115,3.06706003216357e-56,"SGSM3"
"ADAP2",1.70312666377238e-60,0.345962991722431,0.98,0.683,3.14942182664788e-56,"ADAP2"
"PTPRK",1.71393286810245e-60,0.867282267022346,0.263,0.094,3.16940465969506e-56,"PTPRK"
"CFD",1.7720411173986e-60,-1.05914788876697,0.622,0.597,3.2768584342935e-56,"CFD"
"CPSF7",1.82692410128315e-60,0.0903563013390031,0.451,0.185,3.37834804809281e-56,"CPSF7"
"MTHFD2",1.8546595337199e-60,0.184567788900954,0.459,0.192,3.42963640975483e-56,"MTHFD2"
"IDH1",1.86754195742482e-60,0.318792805623403,0.986,0.72,3.45345858766997e-56,"IDH1"
"TFB1M",1.92863648151194e-60,0.341565334596856,0.279,0.098,3.56643458161188e-56,"TFB1M"
"PJA2",2.12002243966405e-60,0.417281332310047,0.911,0.478,3.92034549542677e-56,"PJA2"
"RAB6A",2.26475122307223e-60,0.374290440141855,0.826,0.408,4.18797796170517e-56,"RAB6A"
"CPD",2.42512310076896e-60,0.19550248752959,0.301,0.109,4.48453763794196e-56,"CPD"
"ADD1",2.46776900571231e-60,0.256848522655801,0.75,0.342,4.5633984453632e-56,"ADD1"
"CCDC82",2.98581477426819e-60,0.15672112805735,0.573,0.248,5.52136868057675e-56,"CCDC82"
"CHMP4B",3.26217539664792e-60,-0.956752490515086,0.684,0.585,6.03241474348133e-56,"CHMP4B"
"VAMP2",3.27981533117865e-60,-1.19195441593106,0.596,0.555,6.06503451041555e-56,"VAMP2"
"LAPTM4A",3.45016159312999e-60,-0.373129169473657,0.948,0.793,6.38003881801597e-56,"LAPTM4A"
"NEK3",3.58685017350171e-60,0.124852588819219,0.493,0.208,6.63280334083935e-56,"NEK3"
"UBN1",3.71784024816213e-60,0.215545658227194,0.481,0.203,6.87503018690141e-56,"UBN1"
"UBE2Z",3.76424042907815e-60,0.0835293144783612,0.463,0.191,6.96083340145131e-56,"UBE2Z"
"BROX",3.78096715335389e-60,0.130714023016201,0.673,0.297,6.99176445998201e-56,"BROX"
"MPV17",3.90994493882928e-60,-1.20920090869528,0.604,0.55,7.23027018088311e-56,"MPV17"
"CERS5",4.24862748337184e-60,0.159311281152369,0.359,0.139,7.85656194225121e-56,"CERS5"
"SRI",4.62345611218431e-60,-1.19704407836062,0.581,0.548,8.54969504265123e-56,"SRI"
"NPEPL1",4.64157431016871e-60,0.176636340991646,0.293,0.104,8.58319921436397e-56,"NPEPL1"
"HEBP1",4.75628444726987e-60,0.329591263445173,0.766,0.365,8.79532119989144e-56,"HEBP1"
"ANAPC4",5.06314017684493e-60,0.183883754501879,0.352,0.136,9.36275881502164e-56,"ANAPC4"
"TSC1",5.47422637740536e-60,0.203539348712177,0.344,0.131,1.0122939417098e-55,"TSC1"
"C8orf76",5.47625698522226e-60,0.13320831437699,0.408,0.164,1.0126694417073e-55,"C8orf76"
"DHX37",6.49150534723923e-60,0.355096293923459,0.185,0.05,1.20040916881148e-55,"DHX37"
"PIK3C2B",6.69762453439368e-60,0.376189760794082,0.211,0.063,1.23852472890008e-55,"PIK3C2B"
"CEP104",6.85977351323897e-60,0.194629551372762,0.326,0.123,1.26850931806815e-55,"CEP104"
"WDR75",7.44610618980246e-60,0.190933101317545,0.294,0.105,1.37693395661827e-55,"WDR75"
"ITPRIPL2",7.49713577565068e-60,0.0545827416666379,0.416,0.167,1.38637034763332e-55,"ITPRIPL2"
"CBX6",7.84950663878575e-60,0.0361632146127147,0.44,0.177,1.45153076764426e-55,"CBX6"
"COX15",8.04211231753646e-60,0.17701788829827,0.351,0.135,1.48714740975884e-55,"COX15"
"FXYD3",8.56329933811767e-60,-3.23253519950222,0.077,0.235,1.58352531360472e-55,"FXYD3"
