"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGFBP1",0,-3.24132563845583,0.068,0.626,0
"XIST",0,-6.18305731696232,0.007,0.438,0
"FTL",2.35352564794446e-291,-0.904317858711179,1,0.998,4.3521396281789e-287
"EGR1",1.62275028679094e-262,1.99984822937386,0.716,0.296,3.00078983033381e-258
"JUN",3.39625871851869e-226,1.28191439976831,0.798,0.505,6.28036162228476e-222
"B2M",3.5741315209427e-221,-0.713088829414847,0.978,0.987,6.60928400852724e-217
"TMSB4X",9.68953881034557e-216,-0.756584933715385,0.999,0.99,1.7917895168091e-211
"RPS4Y1",5.81148117850709e-209,2.21129063166301,0.619,0.155,1.07465909952953e-204
"FOSB",9.22072771668552e-209,1.8758790314208,0.659,0.314,1.70509696936949e-204
"MALAT1",8.082252812551e-203,-0.909958778840341,0.68,0.808,1.49457019009693e-198
"LINC00486",4.47390090277568e-202,-11.4726679937684,0,0.177,8.27313754941279e-198
"DNAJB1",2.65700456175023e-199,1.57595222580774,0.689,0.4,4.91333283558852e-195
"CXCL8",6.26747661456559e-193,2.30570820490328,0.561,0.159,1.15898177556547e-188
"F13A1",6.98587334997746e-180,-0.584145786736145,0.993,0.965,1.29182769987783e-175
"CX3CR1",9.89305031553219e-177,-3.49237819092948,0.016,0.214,1.82942286434821e-172
"CD83",3.34783976746662e-173,2.10400137607902,0.551,0.187,6.19082529799928e-169
"RNASE1",1.62449199137709e-165,-0.626330338118323,0.986,0.974,3.00401059045452e-161
"IER2",2.34621373643772e-164,1.1095139703292,0.758,0.533,4.33861844142062e-160
"TPT1",1.12769950398996e-160,-0.640008068346622,0.999,0.995,2.08534192277823e-156
"DUSP2",3.03656446604168e-150,4.18356352805436,0.361,0.031,5.61521501060428e-146
"KLF4",1.06971940301977e-147,1.56503167178705,0.597,0.309,1.97812512006416e-143
"CRYAB",3.13967475086729e-147,-2.51698181183066,0.038,0.25,5.80588654930378e-143
"RPS20",2.2478764424669e-145,0.766819386198372,0.906,0.713,4.15677311740979e-141
"NEAT1",2.11448537871705e-144,-0.904235284830521,0.479,0.716,3.91010636232358e-140
"NFKBIA",2.96021558240019e-143,0.993532695365121,0.738,0.536,5.47403065497443e-139
"ATF3",1.19900073238658e-141,2.21713669593997,0.46,0.128,2.21719215432926e-137
"PMAIP1",3.53846569651385e-139,2.21174519452505,0.45,0.116,6.54333076599342e-135
"PPP1R15A",8.21686970518844e-137,1.46115059492557,0.6,0.337,1.51946354588345e-132
"DAB2",4.52516082376026e-136,-0.473831974025739,0.99,0.975,8.36792739529746e-132
"KLF2",9.94397436876997e-134,1.0855712704839,0.715,0.527,1.83883974027294e-129
"MSR1",3.88795925091354e-133,-1.3557096096613,0.139,0.431,7.18961424678932e-129
"LINC01605",1.33863145265977e-129,-8.78118936678938,0.001,0.117,2.47539728225844e-125
"NFKBIZ",1.79197302994413e-129,1.7375199624716,0.545,0.267,3.31371652697268e-125
"C3",1.20936341992494e-128,-3.12789924064116,0.022,0.188,2.2363548361252e-124
"JUNB",1.72718321607557e-128,0.790767086449922,0.802,0.609,3.19390720316695e-124
"NR4A2",9.22680703095325e-127,1.77229177615647,0.515,0.208,1.70622115616387e-122
"C1QA",2.32351168902685e-126,-0.538655921224741,0.991,0.972,4.29663781534845e-122
"BAG3",2.39703711147681e-126,2.6069017742214,0.422,0.125,4.43260102654292e-122
"FCGR3A",3.20785624717157e-123,-1.04506634700571,0.345,0.656,5.93196777226967e-119
"FTH1",2.75960151235228e-122,-0.554011745687584,0.998,0.993,5.10305511664184e-118
"CDKN1A",3.45861991624653e-121,2.2998890093296,0.433,0.136,6.39567994912308e-117
"PEG10",7.26746520126552e-119,-2.3168563978763,0.072,0.289,1.34389966501802e-114
"DNAJA1",4.9076770278251e-118,0.809333276524665,0.714,0.544,9.07527635985417e-114
"ACTB",7.85613639705787e-117,-0.476437370238529,0.991,0.977,1.45275674254394e-112
"ZFAND2A",1.21696610919333e-116,2.5773834449759,0.381,0.095,2.2504137291203e-112
"FN1",1.83034702203543e-115,1.0335014146996,0.743,0.494,3.38467771314792e-111
"SERTAD1",2.28368344452485e-114,2.11698705009096,0.405,0.117,4.22298742561535e-110
"NR4A1",2.58120454824966e-114,1.86289648938964,0.465,0.178,4.77316345062327e-110
"LENG8",3.8561272669801e-114,-1.4745227071961,0.132,0.393,7.13075054209959e-110
"SERPINE2",5.28145927966657e-113,1.92779902027988,0.507,0.214,9.76647449995942e-109
"TNFSF9",6.29039610232592e-112,2.99892366654544,0.339,0.064,1.16322004724211e-107
"CSRNP1",2.94661345299023e-111,2.38325850250124,0.405,0.126,5.44887759726954e-107
"DNAJA4",3.10784853113765e-110,2.28983803313895,0.404,0.132,5.74703350377974e-106
"SEMA4A",1.11210605544312e-108,4.9650068555346,0.268,0.016,2.05650651772542e-104
"IGFBP7",2.17880395951147e-106,-2.64614420467327,0.03,0.189,4.02904428192861e-102
"C1QB",9.74983933107667e-106,-0.527774413531115,0.955,0.954,1.8029402891027e-101
"RPS18",8.291869296122e-105,-0.693790589711473,0.755,0.944,1.53333247023888e-100
"GPR141",5.75353196979661e-100,-4.0929659556218,0.007,0.116,1.06394313185479e-95
"RBP1",1.28422604553973e-99,-2.36213153878279,0.035,0.193,2.37479080341207e-95
"HLA-DRA",6.83429417509272e-99,-1.17591051736372,0.269,0.538,1.26379767885815e-94
"C11orf96",3.74897485234015e-98,-2.93420063458349,0.013,0.134,6.9326042969474e-94
"HSPH1",1.06004502960991e-97,1.14147418891006,0.597,0.427,1.96023526875465e-93
"ICAM4",1.36752683983172e-97,5.69108317529773,0.234,0.007,2.52883063221682e-93
"DLEU2",4.36274130755993e-97,-1.9766969270944,0.093,0.297,8.06758122593982e-93
"MAFF",5.00688944280259e-95,2.36719007236627,0.321,0.072,9.25873995763054e-91
"HBEGF",1.63583604991365e-94,1.57743218714903,0.494,0.255,3.02498802350032e-90
"UBE2S",2.43218469552604e-94,1.87468696103407,0.391,0.129,4.49759593896675e-90
"VNN2",6.94614850824296e-94,-1.88716100915124,0.052,0.224,1.28448178214429e-89
"DKK1",1.38353454985904e-93,-2.39828580283417,0.021,0.152,2.55843208959934e-89
"CSH1",3.77923152137769e-93,1.92910615619966,0.407,0.144,6.98855492933163e-89
"AOC1",2.55955517543219e-92,2.34089074313302,0.385,0.129,4.7331294304092e-88
"DNAJB4",1.74332551262006e-91,1.26108892100705,0.5,0.27,3.22375753793701e-87
"AIF1",1.11301657111849e-90,-0.6514996084444,0.731,0.915,2.05819024331232e-86
"NUDT3",2.8038889856992e-90,-1.25090292118078,0.158,0.393,5.18495151235496e-86
"DCN",1.41389436819415e-89,-1.17642272424083,0.236,0.498,2.61457346566463e-85
"EEF1A1",2.18421073070652e-89,-0.455029483212897,0.996,0.991,4.0390424832225e-85
"KDM6B",1.30739061806362e-88,2.04184044296874,0.383,0.146,2.41762673092325e-84
"CD36",8.18900781902253e-88,-0.562728450477008,0.735,0.83,1.51431132589365e-83
"FCGBP",1.76300542387141e-86,-1.99500290724741,0.075,0.253,3.260149629823e-82
"NR4A3",1.45275335714726e-85,2.31417310188037,0.3,0.066,2.68643150803671e-81
"LUM",5.39888238393683e-84,-1.21182090949667,0.168,0.403,9.98361330437598e-80
"TGFBR1",4.27489898939324e-83,-0.786715613271762,0.359,0.61,7.90514321118598e-79
"PLTP",7.84880640196659e-83,-0.411478891325222,0.972,0.942,1.45140127985166e-78
"FTX",7.25395230095101e-82,-1.33919988611156,0.227,0.452,1.34140085949186e-77
"SPP1",5.86992005067388e-81,-0.492445612941248,0.991,0.942,1.08546561577061e-76
"EIF4A3",7.66844914718755e-81,1.09213535848336,0.528,0.331,1.41804961629792e-76
"LMNA",8.83794455014464e-81,1.32679016620853,0.45,0.212,1.63431270621275e-76
"IRF1",8.9027870125467e-81,1.74129435819354,0.422,0.197,1.64630337436014e-76
"LAIR2",1.47096534867074e-80,-3.13937702858632,0.019,0.132,2.72010912276194e-76
"IER5",2.14109283358149e-80,1.43742743449835,0.469,0.229,3.9593088678589e-76
"PPP1R15B",2.74742693852717e-80,1.38818408054747,0.484,0.286,5.08054189472445e-76
"IGFBP5",3.34835550027725e-80,-1.83920039668323,0.038,0.179,6.19177899111269e-76
"FBN2",1.5468911833693e-79,-2.79510061082117,0.019,0.132,2.86051117628651e-75
"BTG2",1.67737842184291e-79,0.81235711863288,0.675,0.544,3.10180817767191e-75
"IGFBP6",1.85670072693901e-79,-3.19917235147483,0.011,0.111,3.43341098425561e-75
"RPS28",4.42730165577634e-79,-0.462446412017186,0.964,0.97,8.18696622186161e-75
"CPED1",9.07167088156593e-79,-1.66201131237933,0.047,0.197,1.67753337941917e-74
"MVB12B",8.69021141318043e-78,-1.59464475698686,0.081,0.256,1.60699389452532e-73
"C1QC",1.94587203037143e-77,-0.416890187668343,0.937,0.931,3.59830655856285e-73
"TIPARP",6.32594680930677e-76,1.7925037060951,0.368,0.146,1.16979408397701e-71
"RASGEF1B",1.36163886922725e-75,1.34316970177323,0.47,0.256,2.51794259697504e-71
"PLEKHG2",3.4544944485402e-75,2.8346579023431,0.255,0.051,6.38805113424053e-71
"EGR2",5.88969305764633e-75,1.95342299251506,0.339,0.114,1.08912204021996e-70
"DIP2B",8.1078660699138e-75,-0.885211019325872,0.366,0.59,1.49930659364846e-70
"MAF",1.64884475788629e-74,-0.341986863240362,0.912,0.902,3.04904372628332e-70
"TUBB4B",3.0604198820663e-74,1.14151696791916,0.449,0.211,5.65932844591701e-70
"PHLDA2",2.97081984690764e-73,-1.54947819537731,0.137,0.34,5.49364006090161e-69
"COG5",3.62302512273979e-73,-1.56663594049879,0.098,0.275,6.69969805697042e-69
"MS4A7",1.28610610640357e-72,-0.538227505696085,0.673,0.804,2.37826741196149e-68
"PLXDC2",1.48423436287437e-72,-0.79355008139375,0.362,0.589,2.74464618382729e-68
"DKK2",4.87984697998561e-72,1.76207200421888,0.332,0.107,9.02381303538939e-68
"FLT1",2.48478700565201e-71,2.04276446518757,0.375,0.158,4.59486813085169e-67
"FGD2",3.10045372475271e-71,-1.02293726898068,0.216,0.437,5.73335902781272e-67
"INPP5D",3.81092808393179e-71,-0.879407950310642,0.277,0.518,7.04716821280666e-67
"RPLP1",5.0074665767151e-71,-0.441499867439369,0.993,0.986,9.25980719366157e-67
"LST1",5.599566083326e-71,-0.759749447230295,0.331,0.594,1.03547176012864e-66
"POLG2",1.46836623496366e-70,2.6463668873833,0.249,0.051,2.71530284169479e-66
"MRO",4.87937247628964e-70,-2.13312634982431,0.019,0.124,9.0229355831548e-66
"CTNND1",5.37146059492387e-69,-0.804226140285505,0.304,0.539,9.93290493213321e-65
"PNRC1",2.23100077463132e-68,0.56875249372055,0.715,0.623,4.12556663244823e-64
"SLC1A3",7.22454536627531e-68,-1.22299650125108,0.116,0.297,1.33596292913163e-63
"KANSL1",1.25540410604539e-67,-0.971161611129303,0.254,0.474,2.32149327289914e-63
"LY6E",1.3826820102677e-67,-1.30422013183722,0.129,0.318,2.55685557338703e-63
"DDIT3",1.48740153552998e-66,1.69591887249982,0.353,0.147,2.75050291950204e-62
"LINC01410",6.04906138964596e-66,-1.99275636807967,0.028,0.14,1.11859243217333e-61
"NOTUM",1.35061885084198e-65,2.02240123542034,0.318,0.113,2.49756437897699e-61
"SNHG25",1.60273947198667e-65,-1.65809091054122,0.042,0.17,2.96378583159776e-61
"PTPRJ",1.79298702996227e-65,-0.7798412570081,0.367,0.585,3.31559161580623e-61
"JPX",1.92430351320868e-65,-1.04510931425473,0.147,0.346,3.55842205662549e-61
"MT2A",4.11613165972617e-65,-1.09766561948919,0.173,0.374,7.61155066516563e-61
"NUTM2A-AS1",6.63619703085737e-65,-1.34785777659471,0.071,0.225,1.22716555494614e-60
"RPL7A",6.79093252256863e-65,-0.590734560441201,0.734,0.912,1.25577924207339e-60
"PLIN2",8.13273252491814e-64,0.974534195491018,0.493,0.308,1.50390489850786e-59
"HSPB6",1.3701716488323e-63,-2.66324881767257,0.014,0.103,2.5337214130207e-59
"JMJD6",2.29394737791292e-63,1.86129578353447,0.323,0.128,4.24196749123656e-59
"ITM2B",2.54764560165351e-63,-0.316468525964395,0.99,0.958,4.71110624657767e-59
"PAPPA2",6.37466539759223e-63,2.52487370840522,0.254,0.064,1.17880312532276e-58
"TOB1",6.461288486591e-63,1.711708483509,0.349,0.152,1.19482146694041e-58
"PCF11",8.44974333651913e-63,1.17392432955533,0.487,0.325,1.56252653778912e-58
"HSP90AB1",1.11284089652416e-62,0.373309948751129,0.879,0.779,2.05786538585248e-58
"CBX4",1.55308601249225e-62,1.71986003946582,0.342,0.148,2.87196665430068e-58
"PLAUR",2.05862708121289e-62,1.36040863422027,0.376,0.178,3.80681319857887e-58
"CASK",3.78081404820781e-62,1.73027666166152,0.357,0.154,6.99148133794588e-58
"RPL31",6.86218576130496e-62,0.493549074499001,0.836,0.685,1.26895539098051e-57
"PALLD",8.50387205424136e-62,1.97719001565064,0.314,0.119,1.57253602027031e-57
"RGS2",1.12223243185703e-61,1.06955268948111,0.523,0.334,2.07523221299002e-57
"MRPL18",1.53140395427931e-61,1.12431570790425,0.454,0.262,2.8318721922533e-57
"TNFAIP3",1.75126878184569e-61,1.58762116090962,0.357,0.155,3.23844623138906e-57
"CYB5D1",3.0055543985005e-60,2.92069169684363,0.206,0.037,5.55787119370712e-56
"NEURL2",3.53833098382835e-60,-1.54628966727415,0.144,0.312,6.54308165529538e-56
"MIDN",3.61975599217199e-60,1.11742854161884,0.502,0.351,6.69365278072444e-56
"ID2",4.21713006510869e-60,1.04862410347055,0.545,0.359,7.79831691639899e-56
"FXYD3",5.87054069319536e-60,-3.34249212455991,0.016,0.103,1.08558038498569e-55
"DUSP1",8.23866772183498e-60,0.532083978208952,0.76,0.651,1.52349443512172e-55
"IFRD1",9.38825514334831e-60,1.27148693605412,0.442,0.252,1.73607614110797e-55
"RPS26",1.16068182183701e-59,-0.670598417081866,0.66,0.772,2.146332824941e-55
"NUPR1",1.39049557242335e-59,1.04326448786107,0.455,0.254,2.57130441252526e-55
"CPVL",2.39535649686622e-59,-0.483519370315497,0.622,0.758,4.42949323400501e-55
"PABPN1",3.29291979083462e-59,-0.897086908217483,0.221,0.431,6.08926727721137e-55
"ITPR2",3.43463623954402e-59,-0.484463388842824,0.634,0.747,6.3513293341648e-55
"MIR34AHG",3.55156537716656e-59,-2.29267295384732,0.022,0.119,6.56755469545641e-55
"CTSB",6.39929072886261e-59,-0.345235415787803,0.854,0.869,1.18335684158127e-54
"LILRB2",1.06001895350975e-58,-1.27203822779278,0.086,0.239,1.96018704883023e-54
"TMSB10",1.06795203314702e-58,-0.418263591305327,0.984,0.97,1.97485689969546e-54
"BCL2A1",1.24310759540247e-58,1.44437537704259,0.39,0.193,2.29875456541824e-54
"FOS",1.42848132932683e-58,0.519212305663892,0.864,0.716,2.64154767419118e-54
"SOCS3",1.80581070214178e-58,1.29910871204094,0.446,0.258,3.33930515040058e-54
"ZFAND5",1.88108343945067e-58,0.768976869686569,0.591,0.474,3.47849949623217e-54
"GPNMB",1.94403012857666e-58,1.10691306333834,0.475,0.275,3.59490051376395e-54
"CGA",6.98773248147255e-58,-1.59993198063356,0.071,0.212,1.2921714904739e-53
"TCP1",1.8285807161897e-57,1.03984821729322,0.48,0.306,3.381411460378e-53
"EMB",2.67495851520789e-57,-0.587948296388372,0.466,0.66,4.94653328632242e-53
"RPS29",3.28348140308484e-57,-0.446434389903138,0.927,0.935,6.07181381058449e-53
"GNLY",6.10810269912668e-57,-2.27370608939145,0.021,0.115,1.12951035112251e-52
"LBH",8.32641373462662e-57,2.38591521653285,0.238,0.066,1.53972042780715e-52
"CCDC152",9.49644392506533e-57,2.0223672101267,0.273,0.089,1.75608241062308e-52
"CEPT1",1.6225317410125e-56,-0.793810955287774,0.228,0.43,3.00038569548031e-52
"ATP8B4",2.24333843432896e-56,-0.866141754710236,0.345,0.543,4.14838143276111e-52
"NPHS1",7.72050168761581e-56,9.50251941981578,0.135,0,1.42767517207391e-51
"EIF5",1.45527539425523e-55,0.653428503754401,0.605,0.503,2.69109525905678e-51
"INTS6",3.00213952358484e-55,1.15908242162111,0.439,0.271,5.55155640701308e-51
"CXCL2",3.49955491481422e-55,2.30273993840183,0.231,0.063,6.47137694847445e-51
"ANO6",7.09847810146356e-55,-0.733723023787579,0.21,0.413,1.31265057052264e-50
"ADGRG6",3.31347216960382e-54,-1.43143582227474,0.042,0.155,6.12727273603139e-50
"MEF2C",4.3481189023587e-54,-0.357380682074489,0.727,0.798,8.0405414742417e-50
"GOLGA8A",5.12368513648015e-54,-2.16247160032452,0.027,0.124,9.4747185543791e-50
"FAM120B",1.94581339693331e-53,-1.08847626086251,0.074,0.213,3.59819813360907e-49
"TAGAP",3.35978946967769e-53,1.90746967107205,0.263,0.09,6.21292268732798e-49
"VMP1",3.9735691906504e-53,-0.643843510195637,0.498,0.647,7.34792414735071e-49
"ITCH",4.81924188503362e-53,-0.885013644022409,0.188,0.377,8.91174209380416e-49
"WDFY3",8.1124937136511e-53,-0.679790217547243,0.438,0.612,1.50016233752836e-48
"DOCK2",1.98391085059743e-52,-0.58679947551185,0.387,0.586,3.66864794492476e-48
"JUND",2.38228347627667e-52,0.492379081408442,0.726,0.647,4.40531860433082e-48
"HSD17B1",3.04598666882253e-52,-2.39556220332801,0.036,0.138,5.63263854798662e-48
"FAM53C",4.77790359409292e-52,1.4420791731447,0.352,0.176,8.83529932619663e-48
"RPS27",5.62099131371903e-52,-0.428149263849264,0.962,0.942,1.03943371373292e-47
"NDUFA3",6.00886665426865e-52,-0.782337773569249,0.326,0.542,1.11115962170736e-47
"ATF4",7.69938106530887e-52,1.03014974658394,0.487,0.325,1.42376954659692e-47
"AEBP1",8.85634281651187e-52,2.06609347093602,0.213,0.055,1.63771491362938e-47
"HSPD1",1.07974411731882e-51,0.603854019492412,0.596,0.483,1.99666282174596e-47
"TNFSF13",1.57716596282072e-51,-0.731139843270587,0.188,0.377,2.91649529844808e-47
"ADM",1.74619703774736e-51,1.48279890629029,0.326,0.144,3.22906756220243e-47
"ITGA9",1.87627367768996e-51,-1.1344137847488,0.131,0.293,3.46960528478428e-47
"TGM2",2.00062650530333e-51,-1.33564560439443,0.065,0.193,3.69955853360692e-47
"ME2",2.06944991711689e-51,-0.622726106206561,0.3,0.508,3.82682678673255e-47
"RGS16",3.85343502789626e-51,1.76584339583996,0.297,0.123,7.12577205358576e-47
"PHC3",4.07708271978853e-51,-0.939852438425128,0.181,0.36,7.53934136543295e-47
"NFKB2",5.79707366813207e-51,1.64627134080738,0.28,0.108,1.07199486271098e-46
"RPS25",7.59577706005123e-51,-0.530052870729638,0.712,0.884,1.40461109394467e-46
"SNHG12",1.9964900183505e-50,1.44888944140983,0.345,0.184,3.69190934193374e-46
"CTSC",2.86996639410434e-50,-0.257056415799128,0.945,0.913,5.30714185597775e-46
"RPL41",3.63411611413326e-50,-0.39201492181305,0.988,0.97,6.72020751825522e-46
"CD302",5.96943577757218e-50,-0.566221871430903,0.429,0.628,1.10386806398865e-45
"SH3RF3",1.00331611537365e-49,-1.1781430062683,0.183,0.349,1.85533216054895e-45
"PDLIM1",1.28799161331982e-49,-1.88075602810932,0.034,0.132,2.38175409135101e-45
"TRIB1",1.75901174272061e-49,1.29181055038389,0.395,0.223,3.25276451463895e-45
"AVL9",2.40722516365859e-49,-1.06838341685997,0.121,0.276,4.45144077263746e-45
"HERPUD1",2.82667799923004e-49,0.698836863322065,0.618,0.512,5.2270929561762e-45
"DNAJB6",2.88065362946551e-49,0.653818975227621,0.549,0.449,5.32690469160762e-45
"SLCO2B1",3.2427659525394e-49,-0.357623546265742,0.725,0.783,5.99652279943586e-45
"HTRA1",3.43705850460369e-49,2.42337079404112,0.228,0.069,6.35580858671315e-45
"AFF3",3.89356158425538e-49,-1.44403554466056,0.089,0.225,7.19997408160505e-45
"LAIR1",4.08510738341715e-49,-0.563262789431398,0.496,0.697,7.554180573415e-45
"NFKBID",5.13608722706731e-49,1.20804172546199,0.385,0.213,9.49765250029287e-45
"DENND3",8.26991741284035e-49,-0.658682866111047,0.371,0.552,1.52927312798244e-44
"RBPJ",1.37382256834549e-48,-0.346248225560971,0.812,0.831,2.54047269338448e-44
"RPL7",1.51932730847228e-48,0.413973866656474,0.869,0.748,2.80954005882694e-44
"RAB12",3.40247706948498e-48,-0.864999079316062,0.109,0.261,6.29186059689162e-44
"PAPPA",3.86577261224718e-48,2.29275025402152,0.254,0.094,7.14858671456749e-44
"SRSF3",4.71694101740276e-48,0.512789720135757,0.651,0.57,8.72256732938118e-44
"FAM157C",5.65380067790177e-48,-1.64140192497004,0.034,0.132,1.0455008213576e-43
"ANTXR1",6.31466663284043e-48,1.92178060069899,0.266,0.103,1.16770815374485e-43
"LTC4S",8.65440783588253e-48,-0.669239070122702,0.256,0.463,1.6003730970114e-43
"ALDH1A1",1.00589321017888e-47,0.893720628528574,0.48,0.29,1.86009772426278e-43
"DENND1A",1.15122266226986e-47,-1.0191237021633,0.217,0.392,2.12884094706943e-43
"SLC9A9",1.45313668363116e-47,-0.604049608877499,0.572,0.701,2.68714035537074e-43
"TSPYL2",2.68581951504279e-47,1.75470646375011,0.234,0.076,4.96661744721713e-43
"TSPAN4",4.71025242015895e-47,0.792303165696027,0.556,0.411,8.71019877535794e-43
"SH2D4A",1.57755914255824e-46,1.89953271157748,0.259,0.102,2.91722236641869e-42
"SKP2",1.85797913933272e-46,-0.881087063008465,0.17,0.339,3.43577502445406e-42
"LPP",2.59984255680018e-46,-0.635745206324614,0.395,0.577,4.8076288560349e-42
"UCP2",2.79033200938464e-46,0.565475485491762,0.704,0.575,5.15988195175408e-42
"SLC27A4",3.38598907743302e-46,-1.49870019584621,0.099,0.235,6.26137100198915e-42
"SPARC",3.57344310124076e-46,1.58309315246691,0.292,0.122,6.60801098281442e-42
"MIR99AHG",4.47715220393618e-46,-1.57708896555065,0.088,0.214,8.27914985551878e-42
"GYPC",6.26921944670103e-46,0.434762571289564,0.82,0.695,1.15930406008395e-41
"QKI",8.10529581884552e-46,-0.398869525390615,0.645,0.761,1.49883130282091e-41
"LINC01266",1.01359344804081e-45,-2.13192185106483,0.046,0.147,1.87433700411707e-41
"GBP2",1.43715811697596e-45,1.94212050571223,0.244,0.089,2.65759278991195e-41
"ARL17B",1.68819239817738e-45,-1.72402062182081,0.025,0.109,3.12180538270961e-41
"S100A6",1.83894204605399e-45,-0.86631902298785,0.331,0.527,3.40057163156304e-41
"ITGAV",3.06428535127523e-45,-0.673502294823019,0.238,0.427,5.66647647157815e-41
"FAM133B",3.16468757012649e-45,0.922994349264066,0.478,0.353,5.8521402546779e-41
"MGAT4A",3.270305830461e-45,-0.49550167571963,0.471,0.638,6.04744954168849e-41
"PRKACA",4.2725174634379e-45,-0.712518094317485,0.217,0.409,7.90073929338936e-41
"TUBB2A",4.4018008673874e-45,1.78637827528949,0.266,0.105,8.13981016397279e-41
"AOAH",5.27015304137332e-45,-0.695642344392352,0.23,0.412,9.74556700410754e-41
"THUMPD3-AS1",5.29494778096108e-45,1.65011673553117,0.287,0.135,9.79141743655323e-41
"CEACAM21",5.43198996478755e-45,-1.38474791284605,0.036,0.132,1.00448358428851e-40
"IL17RA",5.73240370160226e-45,-0.66962597772049,0.227,0.414,1.06003609250029e-40
"KLHL15",5.95996727336055e-45,2.55919829189423,0.179,0.041,1.10211714818983e-40
"TINAGL1",7.58972069114569e-45,-2.01978363792356,0.049,0.152,1.40349115020666e-40
"PRKX",8.97040518720925e-45,-0.99623378060688,0.115,0.261,1.65880732721873e-40
"LINC00671",9.93304995821208e-45,-1.27085649015701,0.043,0.146,1.83681959827258e-40
"NAP1L4",1.14158462937295e-44,-0.820344232667902,0.152,0.32,2.11101829663646e-40
"CLTC",1.18216043132105e-44,-0.284782268334552,0.822,0.853,2.18605106959889e-40
"MGAT5",1.20492312196939e-44,-0.74631123325571,0.35,0.521,2.2281438371458e-40
"RPL39",1.52708535793558e-44,-0.382326804834513,0.943,0.945,2.82388624389447e-40
"HEXIM1",1.88011763688838e-44,1.25034074276985,0.332,0.167,3.476713534134e-40
"ZDHHC21",2.17758889874629e-44,-1.13889980864191,0.112,0.252,4.02679739156164e-40
"CYCS",3.52941118680173e-44,0.858948839810541,0.449,0.288,6.52658716663376e-40
"EGR3",3.57657094232793e-44,1.76876564558899,0.213,0.064,6.61379498655281e-40
"RGCC",3.93945555843716e-44,0.815873739579643,0.442,0.27,7.284841218662e-40
"PTMS",6.53011917029327e-44,0.564561414803718,0.692,0.576,1.20754963697063e-39
"NSF",6.61470111540894e-44,-0.808923735966741,0.149,0.31,1.22319053026142e-39
"CSF3R",6.74183640494492e-44,-1.64521365372208,0.039,0.134,1.24670038800241e-39
"ELMO1",9.84377477655709e-44,-0.941995449756647,0.273,0.438,1.82031083168094e-39
"MS4A4E",1.08128580932057e-43,-1.47144306986977,0.082,0.203,1.99951371859561e-39
"DNAJC13",1.32884208197243e-43,-0.506736892131255,0.368,0.556,2.45729477798342e-39
"TSC22D3",1.53298671762431e-43,0.749469912767198,0.52,0.357,2.83479903823086e-39
"BEX4",1.80221984382838e-43,-1.38326573983636,0.039,0.136,3.33266493520744e-39
"MIR646HG",2.313574245103e-43,-1.45688449257325,0.081,0.202,4.27826149404447e-39
"ZNF780B",2.65825657424724e-43,-1.51420957193957,0.044,0.145,4.915648057098e-39
"HLA-DPA1",3.1735512717772e-43,-1.05855469917275,0.095,0.227,5.8685310117704e-39
"ICAM1",3.86702962918256e-43,0.776103946933155,0.551,0.449,7.15091119028439e-39
"GPRIN3",5.35344923355237e-43,-1.18689015017353,0.06,0.17,9.89959832268505e-39
"NAIP",6.17947748795882e-43,-0.480384454334706,0.453,0.624,1.14270897707335e-38
"NHLRC3",1.7547146217964e-42,-0.638198675758254,0.261,0.444,3.2448182786259e-38
"SAMHD1",1.99378761542507e-42,-0.429287751970234,0.505,0.672,3.68691205844405e-38
"ETS1",2.40995538200623e-42,-0.77264921266003,0.178,0.342,4.45648949240591e-38
"AUTS2",2.41318223011878e-42,-1.60834008406852,0.105,0.231,4.46245657993565e-38
"DOCK4",2.42873134143558e-42,-0.845944076559949,0.254,0.427,4.49120999658267e-38
"AFF1",2.4444479469274e-42,-0.608011577662506,0.354,0.529,4.52027314345815e-38
"ISYNA1",3.21177359767423e-42,-2.11333125545747,0.038,0.129,5.93921173681919e-38
"FCHSD2",3.9594424446086e-42,-0.624766302607656,0.514,0.651,7.32180096857022e-38
"DISC1",4.32223453212385e-42,-1.00252474272376,0.268,0.427,7.99267609680342e-38
"ACACA",4.64662164396764e-42,-1.90178234466567,0.023,0.1,8.59253274402495e-38
"CANX",6.73890210884092e-42,-0.452575213946176,0.522,0.697,1.24615777796686e-37
"CCNL1",6.84810822727469e-42,0.746801811803275,0.535,0.477,1.26635217338764e-37
"ICAM5",1.18733347513959e-41,4.87516880953781,0.11,0.004,2.19561706222813e-37
"TUBA1A",1.62808794188104e-41,0.651664651085808,0.625,0.493,3.01066022212643e-37
"ARL4D",1.684795175904e-41,2.11572739857175,0.188,0.054,3.11552323928169e-37
"TBC1D5",2.83658226505166e-41,-0.828400128878094,0.275,0.443,5.24540792453353e-37
"SDC3",2.99989369395958e-41,-0.550572018862403,0.208,0.382,5.54740341887005e-37
"IBTK",3.04150180212239e-41,-0.737577805507647,0.177,0.345,5.62434513248472e-37
"CCL4",4.1272485511783e-41,0.689151076817488,0.538,0.373,7.63210802083891e-37
"MERTK",5.87207038376898e-41,-0.830494720524663,0.195,0.357,1.08586325536656e-36
"SPINT1",1.4604720325853e-40,-1.84582257411599,0.052,0.152,2.70070488265674e-36
