"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.65517594790216e-61,1.20758096920244,0.925,0.51,1.23067513628607e-56,"1","ICAM1"
7.49637929594564e-61,1.13519633880611,0.973,0.616,1.38623045940627e-56,"1","HSPD1"
3.58549958679689e-60,1.08887779002562,0.974,0.593,6.63030583590481e-56,"1","BTG2"
3.81403440444156e-59,1.89085658152071,0.816,0.304,7.05291242069334e-55,"1","CCL4L2"
4.1756672757658e-59,1.35113670680502,0.951,0.516,7.72164392634612e-55,"1","CCL4"
1.36453257547311e-56,1.43485374919822,0.806,0.362,2.52329363856487e-52,"1","HBEGF"
2.67847497645716e-56,1.72786663480483,0.76,0.232,4.95303592646457e-52,"1","DNAJA4"
3.3552253664569e-55,0.987383210306862,0.985,0.657,6.2044827476521e-51,"1","MCL1"
1.04405585605275e-54,1.05194016259852,0.982,0.628,1.93066808901275e-50,"1","SOD2"
1.35608974218804e-52,1.04871394406089,0.943,0.519,2.50768115125412e-48,"1","NAMPT"
3.41327937998545e-52,0.96197645430873,0.988,0.672,6.31183622946909e-48,"1","PNRC1"
1.67357053090254e-51,0.894734970926752,0.991,0.712,3.09476662574497e-47,"1","ZFP36"
2.88357811364115e-51,1.18726895733771,0.877,0.428,5.33231264774522e-47,"1","KLF4"
9.09603393416253e-51,1.52058266935485,0.813,0.359,1.68203859510533e-46,"1","SGK1"
3.55623989929717e-50,3.06131220112869,0.523,0.104,6.57619882178033e-46,"1","IL1B"
2.50993831870486e-49,2.31759151473137,0.541,0.103,4.64137793894903e-45,"1","EGR3"
6.19509278047344e-48,0.899800799458406,0.942,0.617,1.14559655696515e-43,"1","KLF2"
1.27864972071175e-47,0.810777406952326,0.978,0.662,2.36447906354018e-43,"1","JUND"
6.06949729786139e-47,0.761086593578648,0.989,0.755,1.12237144032053e-42,"1","KLF6"
1.01437764810673e-46,0.788436291724244,0.994,0.756,1.87578714687896e-42,"1","JUN"
1.1156834308196e-46,1.13951826252399,0.943,0.591,2.0631218002716e-42,"1","CCL3"
9.97657867758979e-46,1.81612387002162,0.713,0.231,1.8448689290599e-41,"1","TNFAIP3"
2.11946300288298e-45,1.03673882929542,0.94,0.552,3.9193109849312e-41,"1","IER3"
2.25872464805447e-44,1.78555618002491,0.627,0.174,4.17683361918233e-40,"1","EGR2"
3.02173554726559e-44,1.23697059907074,0.838,0.444,5.58779337400352e-40,"1","EIF4A3"
5.56023056948327e-43,0.711357933414276,0.985,0.73,1.02819783690885e-38,"1","IER2"
1.30132730338563e-42,1.21386251724919,0.829,0.429,2.4064144494207e-38,"1","CXCL8"
8.94970075107681e-40,1.39962354208118,0.76,0.315,1.65497866288912e-35,"1","CDKN1A"
1.32935546332147e-39,0.762228248831636,0.982,0.713,2.45824412277406e-35,"1","NFKBIA"
2.42946498653324e-39,0.69551431088248,0.991,0.725,4.49256665309726e-35,"1","NEAT1"
3.60401080752861e-39,0.777644455978013,0.973,0.67,6.6645367852819e-35,"1","GADD45B"
8.91372550442985e-39,0.890855989577891,0.944,0.586,1.64832612027917e-34,"1","EGR1"
1.36946912735967e-38,1.31611271249269,0.739,0.269,2.5324223103135e-34,"1","DNAJB4"
5.96244551015184e-37,1.55639545243754,0.651,0.226,1.10257542373728e-32,"1","ZFAND2A"
8.48191685712306e-36,0.566646111247051,0.99,0.804,1.5684760652192e-31,"1","HSPA8"
5.42472753845079e-35,0.733793657734328,0.924,0.611,1.00314061641032e-30,"1","RHOB"
