"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.94237080018422e-59,0.883537343906988,0.606,0.56,5.17758360497105e-55,"0","BRK1"
4.52480754216598e-59,1.34935304321093,0.395,0.31,1.20613269843976e-54,"0","RENBP"
4.5245141277257e-58,0.582072791529247,0.823,0.818,1.20605448588656e-53,"0","VSIG4"
1.32225109533609e-57,0.717427220660511,0.738,0.717,3.52459251972787e-53,"0","ATP6V0E1"
3.34951693555523e-57,1.10072769121778,0.54,0.497,8.92847234341603e-53,"0","PPP1R18"
7.45129657469409e-57,1.05743918186253,0.507,0.451,1.98621761495046e-52,"0","ABRACL"
8.36848545402862e-57,0.514521142296704,0.841,0.804,2.23070348262587e-52,"0","CTSL"
1.12869952333105e-56,1.08958284546661,0.524,0.472,3.00866144939124e-52,"0","VPS28"
1.20735881572135e-56,0.819530551433883,0.646,0.612,3.21833565918684e-52,"0","SLC25A5"
5.26082747741238e-56,0.933064205359505,0.559,0.511,1.40232617237904e-51,"0","COX5A"
5.81399769529506e-56,1.01492856806149,0.523,0.473,1.54977922565785e-51,"0","APRT"
1.12947227055395e-55,0.854385453473183,0.689,0.658,3.0107212843886e-51,"0","CDC42"
1.46491388932637e-55,1.06821685998382,0.477,0.417,3.90487446338838e-51,"0","BANF1"
6.57195840815249e-55,0.972136670944958,0.544,0.495,1.75182123327713e-50,"0","CORO1A"
2.07312990136611e-54,0.714107657652644,0.697,0.658,5.52613506508149e-50,"0","PSMA7"
2.48380724133735e-54,1.04196750248267,0.489,0.435,6.62083658250884e-50,"0","NDUFS7"
3.99898451327973e-54,1.42463970290565,0.347,0.243,1.06596931185985e-49,"0","CCL3L1"
4.86019148497345e-54,0.887660562439497,0.595,0.551,1.29553264223452e-49,"0","NDUFS5"
7.23289626076933e-54,0.879270339243205,0.591,0.552,1.92800082727067e-49,"0","COMMD6"
1.25629398927371e-53,0.935602629199229,0.545,0.492,3.34877725780801e-49,"0","SEC61G"
1.72789326371782e-53,0.985637844775717,0.522,0.473,4.60587228376621e-49,"0","TRAPPC1"
3.27006915423048e-53,1.13715990667659,0.475,0.421,8.71669633751677e-49,"0","DDT"
3.70477765115739e-53,1.25794643087674,0.428,0.371,9.87545530692513e-49,"0","C9orf16"
1.07966685222539e-52,0.948690996417768,0.554,0.513,2.87795996129199e-48,"0","NDUFB4"
3.99180023716247e-52,1.17545864892782,0.368,0.256,1.06405427121803e-47,"0","SNRPD3"
6.50276030972966e-52,0.846948774682792,0.591,0.554,1.73337578816154e-47,"0","ATP5PF"
9.26880381947209e-52,0.823451244996274,0.612,0.57,2.47069234611848e-47,"0","DBI"
1.21887112829505e-51,0.881365994205486,0.597,0.568,3.2490228795833e-47,"0","COPE"
1.64567938993453e-51,0.771309243076475,0.674,0.639,4.38672298180948e-47,"0","ZFP36"
1.95670439515589e-51,0.952942110557281,0.543,0.502,5.21579123572755e-47,"0","PRDX5"
2.63212752913968e-51,1.08143719183001,0.473,0.427,7.01619914167472e-47,"0","NDUFAF3"
6.58965158495036e-51,0.747465747423573,0.677,0.653,1.75653752648437e-46,"0","DYNLL1"
7.26889491825276e-51,0.640181431244134,0.76,0.749,1.93759662940946e-46,"0","HSPB1"
9.69358929262142e-51,0.509436000129897,0.817,0.769,2.58392316184116e-46,"0","HSP90AB1"
2.20372579176911e-50,0.863577875855127,0.58,0.543,5.87425147053975e-46,"0","ANAPC11"
3.4560042603141e-50,0.834966178212753,0.623,0.601,9.21232495629327e-46,"0","SAP18"
1.58553164091001e-49,0.884163160946346,0.608,0.578,4.22639314200973e-45,"0","NDUFA13"
1.94797427449425e-49,0.844369616329216,0.596,0.563,5.19252022609187e-45,"0","HSBP1"
2.29659455253436e-49,0.959059098419645,0.522,0.485,6.12180243923558e-45,"0","NDUFB10"
5.35574706590959e-49,1.05335064956154,0.395,0.293,1.42762793788886e-44,"0","COX14"
6.89566533759829e-49,0.88912044819626,0.571,0.543,1.8381085523902e-44,"0","PGLS"
2.18271835445045e-48,0.775619588600854,0.66,0.641,5.81825404562313e-44,"0","FSCN1"
