"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RAB12",1.21151738220602e-195,0.705983613847008,0.455,0.092,2.4157656601188e-191,"RAB12"
"MTREX",1.29721077682067e-195,0.690096893849401,0.604,0.155,2.58663828898042e-191,"MTREX"
"SCIN",2.59559834063854e-195,-3.47538289290382,0.177,0.508,5.17562309123324e-191,"SCIN"
"ST6GALNAC3",2.89972690885878e-195,2.02898878144371,0.284,0.031,5.78205545626441e-191,"ST6GALNAC3"
"RREB1",4.16752645122015e-195,0.81763331229339,0.901,0.334,8.31004774373298e-191,"RREB1"
"NLRC4",4.51502167856142e-195,0.951369181718889,0.432,0.085,9.00295322705147e-191,"NLRC4"
"PDE1B",4.64866217298317e-195,1.19354732193691,0.367,0.06,9.26943237292843e-191,"PDE1B"
"VPS53",4.71256228778088e-195,0.784538490875404,0.82,0.262,9.39684920183508e-191,"VPS53"
"CCDC144NL-AS1",6.02481426287939e-195,4.90151642623634,0.186,0.002,1.20134796401815e-190,"CCDC144NL-AS1"
"ANKFY1",1.37197551624716e-194,0.793453928610028,0.799,0.256,2.73571917939683e-190,"ANKFY1"
"EIF4A1",1.61249529423606e-194,0.607726132356776,0.988,0.601,3.2153156167067e-190,"EIF4A1"
"ZDHHC2",1.93160297579799e-194,0.96947255729835,0.443,0.091,3.8516163337412e-190,"ZDHHC2"
"MAP3K14",2.18565230713882e-194,1.02739392827458,0.435,0.086,4.3581907004348e-190,"MAP3K14"
"CPEB2",2.56038545712906e-194,0.792176088436451,0.696,0.205,5.10540860151534e-190,"CPEB2"
"MED13",2.77075704337028e-194,0.729889167976865,0.83,0.264,5.52488954448035e-190,"MED13"
"ZNF75D",3.1006251386441e-194,1.25752134226768,0.403,0.074,6.18264652645634e-190,"ZNF75D"
"UBAC2",5.04184303252725e-194,0.812538550702808,0.816,0.268,1.00534350068593e-189,"UBAC2"
"ODF3B",5.52075340327211e-194,0.968652152757125,0.475,0.104,1.10083822861246e-189,"ODF3B"
"WNT5A",6.43182452236782e-194,1.73248437134966,0.277,0.029,1.28250580976014e-189,"WNT5A"
"POU2F1",6.77318366967691e-194,0.864431561698366,0.645,0.184,1.35057282373358e-189,"POU2F1"
"ARID1B",8.10206238910871e-194,0.807373435385914,0.935,0.388,1.61555124038828e-189,"ARID1B"
"SLC4A8",9.1174181983949e-194,1.67380262012742,0.316,0.042,1.81801318875994e-189,"SLC4A8"
"NEDD4L",1.05633249063433e-193,1.04384942969668,0.448,0.093,2.10632698632485e-189,"NEDD4L"
"BCKDHA",1.5858246456543e-193,1.74433317872413,0.263,0.024,3.16213434343467e-189,"BCKDHA"
"ALCAM",1.69146145782176e-193,1.65432294402521,0.322,0.046,3.37277414689659e-189,"ALCAM"
"IFITM3",2.19648652233348e-193,0.389851484511187,0.994,0.807,4.37979412553296e-189,"IFITM3"
"AGAP1",2.87643599922123e-193,1.49664970027252,0.339,0.051,5.73561338244714e-189,"AGAP1"
"RFPL1S",2.92107691524001e-193,1.54261174615598,0.296,0.035,5.82462736898859e-189,"RFPL1S"
"ITGAX",3.6817326450078e-193,1.45376864726735,0.333,0.049,7.34137489414555e-189,"ITGAX"
"F13A1",3.83744361690049e-193,0.343554653192611,1,0.943,7.65186257209957e-189,"F13A1"
"OSBPL1A",4.61160068435079e-193,0.851606735387046,0.629,0.175,9.19553176459547e-189,"OSBPL1A"
"ATG16L2",7.11548631956223e-193,0.874323168983816,0.47,0.101,1.41882797212071e-188,"ATG16L2"
"PSME4",7.60759465190764e-193,0.732715722553645,0.769,0.233,1.51695437359038e-188,"PSME4"
"MFAP3",8.38657228316299e-193,1.12902858153222,0.367,0.06,1.6722825132627e-188,"MFAP3"
"MTA3",8.7586963527655e-193,0.934317168878044,0.474,0.103,1.74648405274144e-188,"MTA3"
"APC",1.0558179881495e-192,0.795893491637819,0.8,0.254,2.1053010683701e-188,"APC"
"DYSF",1.05829453071459e-192,1.84845052076974,0.3,0.037,2.1102392942449e-188,"DYSF"
"TAF3",1.23971731533036e-192,0.788189648128697,0.652,0.182,2.47199632676873e-188,"TAF3"
"NPAS3",1.38288694518477e-192,1.028760593269,0.46,0.101,2.75747656869842e-188,"NPAS3"
"RNF24",2.8477798224639e-192,1.62295737029967,0.325,0.046,5.67847296599302e-188,"RNF24"
"LNPK",4.60071516021338e-192,0.738189533315372,0.761,0.234,9.17382602946549e-188,"LNPK"
"IP6K1",8.51317536344752e-192,0.79444549779629,0.592,0.154,1.69752716747144e-187,"IP6K1"
"SLC25A51",1.32231950206756e-191,1.32806007265083,0.341,0.052,2.63670508712272e-187,"SLC25A51"
"MOB1B",2.15745254985913e-191,0.701656637125105,0.641,0.175,4.30196038441911e-187,"MOB1B"
"KIF9-AS1",4.60981755239233e-191,2.07832213323362,0.263,0.025,9.19197619947031e-187,"KIF9-AS1"
"DOCK8",4.76071845095271e-191,0.706195517750546,0.968,0.45,9.49287259119971e-187,"DOCK8"
"CDC27",4.79793767458817e-191,0.738201712821076,0.767,0.235,9.56708772312881e-187,"CDC27"
"LINC00970",7.97297137072779e-191,3.08602559574394,0.217,0.011,1.58981049132312e-186,"LINC00970"
"NR2C2",8.74099724344864e-191,0.851170336127842,0.471,0.102,1.74295485034366e-186,"NR2C2"
"CNOT10",1.13774074607258e-190,0.813984403884203,0.488,0.109,2.26865504766873e-186,"CNOT10"
"HEATR3",1.30769431626041e-190,0.751640501475124,0.548,0.134,2.60754246662326e-186,"HEATR3"
"MTMR2",1.38913273235995e-190,1.08539945842777,0.431,0.087,2.76993066832574e-186,"MTMR2"
"ST8SIA4",1.39404440762895e-190,0.800478465018373,0.707,0.216,2.77972454881213e-186,"ST8SIA4"
"CLEC2D",1.86683563226447e-190,0.904015529508852,0.508,0.118,3.72247025073534e-186,"CLEC2D"
