"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC25A6",8.84391612657925e-08,-0.275738970473113,0.652,0.728,0.00163541697012703
"TMEM203",8.86949197141829e-08,-0.673102313194601,0.097,0.128,0.00164014645535467
"NDUFAF3",8.89860817388034e-08,-0.441101432525404,0.325,0.368,0.00164553062351395
"WDR11",9.05521149854737e-08,-0.252398736366567,0.163,0.205,0.00167448971031138
"SDCBP",9.25086617132906e-08,-0.239353679356281,0.773,0.863,0.00171067017240217
"PCBD1",9.32097187848682e-08,0.0182084128391969,0.25,0.207,0.00172363411976978
"FAR2",9.33598146940908e-08,0.348637157221313,0.114,0.084,0.00172640969332313
"AIFM1",9.82553409880086e-08,0.114312862704072,0.126,0.094,0.00181693776555026
"TAF3",9.83256125078265e-08,-0.219979813213183,0.138,0.177,0.00181823722649473
"EP300",9.96778664838771e-08,-0.142660062700951,0.344,0.401,0.00184324310701985
"GRSF1",9.9912794236335e-08,0.0909914781050758,0.234,0.194,0.00184758739101831
"TLK2",1.00208194865948e-07,-0.10682590726244,0.158,0.201,0.00185304993946112
"FUBP3",1.00465925179063e-07,-0.491839773349948,0.146,0.183,0.00185781588841124
"COLGALT1",1.01280461705831e-07,0.118661983654499,0.517,0.495,0.00187287829786422
"HIPK2",1.01879111090351e-07,0.501397777052583,0.114,0.086,0.00188394852228278
"INF2",1.02616739375647e-07,0.558094688694502,0.186,0.153,0.00189758874453446
"METTL9",1.03572195591763e-07,-0.416755714131737,0.232,0.275,0.00191525704088289
"PTAR1",1.0431970572842e-07,-0.192353325007115,0.106,0.142,0.00192907999832995
"IRF8",1.04323275542833e-07,0.266590548036711,0.328,0.293,0.00192914601133807
"SH3GL1",1.06097140695141e-07,0.229999187111708,0.295,0.259,0.00196194832573454
"TMEM59",1.07906777199585e-07,-0.280912882036227,0.534,0.595,0.00199541212397472
"NBEAL1",1.08444084531318e-07,-0.142079994533149,0.124,0.162,0.00200534801115314
"TIMM9",1.08687289530485e-07,-0.834768865687683,0.1,0.13,0.00200984535799772
"ALDH9A1",1.09410460476337e-07,-0.446395102267147,0.261,0.302,0.00202321823512841
"TTC1",1.11569263960559e-07,-0.402830428942598,0.23,0.273,0.00206313882915865
"FPGS",1.12747930367419e-07,0.456102129818319,0.13,0.1,0.00208493472835431
"RRM2B",1.15039944161861e-07,-0.453643836622692,0.146,0.183,0.00212731864744113
"MNT",1.1650887711e-07,-0.181818626321423,0.101,0.136,0.00215448215551812
"USP32",1.18435439179514e-07,-0.182750162606797,0.229,0.277,0.00219010814130757
"MSH6",1.18629669521581e-07,-0.324483710245013,0.121,0.158,0.00219369984879308
"RBBP4",1.1941715650933e-07,0.22600370966436,0.302,0.264,0.00220826205817054
"TMEM86A",1.20302689869388e-07,-0.454521932756211,0.178,0.218,0.00222463734106473
"ZNF331",1.20720586757072e-07,0.649530184149207,0.322,0.308,0.00223236509031177
"ATP6V0D1",1.23261106080771e-07,0.107669257039388,0.517,0.492,0.00227934437364562
"B4GALT7",1.27409952384856e-07,-0.586456693275428,0.096,0.128,0.00235606483950076
"HERC1",1.27485425959707e-07,0.487876224485557,0.277,0.248,0.0023574604968469
"DSTYK",1.29896730878805e-07,-0.318009793475512,0.076,0.106,0.00240205034741086
"MRPL54",1.30197289348542e-07,-0.496522821132933,0.231,0.271,0.00240760827463324
"SURF1",1.30545223691207e-07,0.0683995960540073,0.202,0.161,0.0024140422764978
"PIGF",1.30763532557599e-07,-0.565090228574141,0.105,0.137,0.00241807924405513
"POM121C",1.3089661611632e-07,-0.206901209179716,0.142,0.183,0.00242054022522298
"BANP",1.3092082851106e-07,-0.209732950199146,0.073,0.103,0.00242098796082652
"PDGFC",1.31843323205148e-07,-0.20332733032972,0.43,0.487,0.0024380467327096
"ZMPSTE24",1.32009618051829e-07,0.211952086009088,0.195,0.158,0.00244112185701442
"NUP160",1.32826531369554e-07,-0.384674628404911,0.098,0.131,0.00245622821808579
"LRRFIP2",1.32876468969664e-07,0.395161239101428,0.174,0.14,0.00245715166418703
"USP8",1.33065125381977e-07,-0.173445037484418,0.317,0.373,0.00246064029856351
"ABCD4",1.34661397674791e-07,-0.243453379816176,0.196,0.241,0.00249015856580223
"ZBTB25",1.34932191630997e-07,-0.230167978473419,0.103,0.137,0.00249516608764039
"CHMP6",1.35087754474078e-07,-0.711037159650105,0.081,0.11,0.00249804275573466
"TAOK1",1.37553555975491e-07,-0.237508995153258,0.332,0.386,0.00254364035709878
"VPS50",1.38777675319973e-07,-0.319763012218909,0.108,0.142,0.00256627677201694
"VPS39",1.39945315926622e-07,0.536481803772347,0.179,0.147,0.0025878687821151
"STX7",1.40737855436346e-07,-0.195983349374548,0.492,0.549,0.00260252442272891
"PRLR",1.41332539683852e-07,-0.214303847088392,0.138,0.176,0.00261352132383379
"BLOC1S4",1.43574476541139e-07,-0.601801185793535,0.077,0.105,0.00265497922019873
"CBFB",1.44179091466854e-07,-0.216734933627157,0.166,0.209,0.00266615975940507
"ZBTB7A",1.44409167749806e-07,-0.0981123329361788,0.276,0.329,0.00267041433002941
"LONP1",1.48398091754746e-07,0.547146074050048,0.163,0.131,0.00274417751272876
"PSMG3",1.48814724513954e-07,-0.572538683037082,0.104,0.136,0.00275188188571203
"DNMT1",1.5225648085523e-07,0.272841821064753,0.297,0.261,0.00281552684397492
"PPP1R14B",1.55251174973445e-07,-0.412722403522963,0.298,0.339,0.00287090472760895
"ZNF292",1.56226451064471e-07,-0.052980971635529,0.279,0.332,0.0028889395330842
"PPP6R3",1.56649717289456e-07,-0.228552878875157,0.204,0.248,0.00289676657211662
"SEC24C",1.57836037535365e-07,0.379989337715773,0.156,0.124,0.00291870400610397
"PLAA",1.58954510420497e-07,0.408658701944469,0.135,0.104,0.00293938680669583
"TPD52L2",1.59491002149129e-07,-0.236006695483906,0.435,0.496,0.00294930761174169
"DNAJA2",1.69928360880284e-07,0.157934483227589,0.255,0.216,0.0031423152493982
"ZDHHC7",1.72748931535971e-07,0.234625133462632,0.19,0.155,0.00319447324196317
"ANAPC7",1.74064902670018e-07,-0.344277472655592,0.1,0.132,0.00321880818017397
"PLPP3",1.7681453308034e-07,-0.429946368857055,0.098,0.13,0.00326965434572165
"OXA1L",1.7715948904252e-07,0.147175699569217,0.314,0.276,0.00327603327137428
"IFT20",1.77874424477169e-07,-0.670209870980995,0.114,0.146,0.00328925385743182
"CCDC112",1.79005935404629e-07,-0.424076312455148,0.17,0.207,0.00331017775750241
"CCNK",1.84174113561612e-07,0.383209956170604,0.225,0.191,0.00340574770798133
"LEMD3",1.85836342403045e-07,-0.238599971706201,0.089,0.12,0.0034364856437171
"UEVLD",1.8701861855102e-07,-0.582602066442775,0.096,0.127,0.00345834829424547
"SSRP1",1.92076481602128e-07,0.243472492996312,0.138,0.107,0.00355187829778654
"TFCP2",1.97794988843101e-07,-0.171943860313939,0.114,0.149,0.00365762493368662
"PIK3C2A",2.04586308268119e-07,-0.151233550339392,0.244,0.292,0.00378321001249405
"ITPKB",2.14324789661002e-07,0.00751370837440946,0.13,0.17,0.00396329401041124
"RNF5",2.14496917832015e-07,0.12405928975319,0.147,0.114,0.00396647700454962
"PCNP",2.18451426654723e-07,-0.435993743146771,0.206,0.245,0.00403960378169913
"THOC1",2.19735696373173e-07,-0.0944439903936195,0.111,0.146,0.00406335249733272
"MBNL1",2.20094041922481e-07,0.152183623091896,0.505,0.479,0.00406997902323052
"NUP214",2.22621592805866e-07,-0.362951949741292,0.282,0.329,0.00411671849416606
"EPB41L4A-AS1",2.25146204495897e-07,-0.562161761024587,0.088,0.117,0.00416340361353814
"FPR1",2.27861050711976e-07,0.0664262973527854,0.485,0.46,0.00421360654976587
"TBCB",2.34253835682237e-07,0.0203406154602213,0.268,0.225,0.00433182192943593
"VPS11",2.38082136933833e-07,0.409274689177546,0.126,0.096,0.00440261487618044
"PLK2",2.44286888247118e-07,0.0238537262359368,0.11,0.146,0.00451735313746571
"CDC27",2.44840298702835e-07,-0.373345846275679,0.168,0.207,0.00452758680361283
"CMTR2",2.45239912289202e-07,-0.279669993640779,0.117,0.152,0.00453497645805192
"MEGF8",2.46241486687683e-07,-0.520629888748914,0.076,0.104,0.00455349757182863
"DCAF11",2.47492828972466e-07,0.424236059243886,0.137,0.106,0.00457663739335885
"DNAJC21",2.50168641600117e-07,-0.410077811361668,0.18,0.219,0.00462611852046937
"TMEM214",2.50692573502265e-07,0.432312032571237,0.119,0.09,0.00463580706920388
"NRBF2",2.51873367922273e-07,-0.297545514647393,0.255,0.302,0.00465764231961868
"SYVN1",2.59997938705116e-07,0.556717159022671,0.146,0.115,0.00480788188253501
"TSC22D4",2.64683178878629e-07,-0.31700904205716,0.212,0.257,0.00489452134382361
"COMMD1",2.69227929664438e-07,-0.5590528787106,0.203,0.239,0.00497856287535479
"SMIM20",2.69699919804981e-07,-0.60090190766258,0.125,0.158,0.00498729091703371
"CHMP2B",2.74237757620916e-07,-0.389667619255102,0.252,0.295,0.00507120461392598
"WDR1",2.74563445873065e-07,0.104151379231449,0.392,0.355,0.00507722724108471
"UBE2B",2.81510339693898e-07,-0.262126237937459,0.403,0.454,0.00520568920161957
"METTL23",2.84630797687239e-07,-0.497399161619012,0.15,0.186,0.00526339271083242
"CLCN3",2.90180182926736e-07,-0.330207834393723,0.184,0.226,0.0053660119426812
"SLFN11",2.97585178696933e-07,-0.15201204310982,0.245,0.294,0.00550294512446368
"NOL7",3.06818552791385e-07,0.00134974037217783,0.388,0.341,0.00567368867821829
"GNAI3",3.08542194033823e-07,-0.201896987966856,0.39,0.443,0.00570556225207346
"CHERP",3.11604964095295e-07,0.602789680987744,0.136,0.107,0.0057621989960502
"IST1",3.12835880822915e-07,-0.247293642998598,0.296,0.346,0.00578496110817735
"MIIP",3.23857208535922e-07,0.334788873651068,0.146,0.114,0.00598876750024628
"SMPDL3A",3.24817675593879e-07,-0.316616816322727,0.228,0.273,0.00600652845708201
"CEP57",3.25412294571342e-07,-0.413777254783857,0.147,0.183,0.00601752415121326
"CINP",3.25536874421044e-07,-0.530722596416524,0.097,0.128,0.00601982788179395
"TSEN34",3.2738125902373e-07,0.269875747898853,0.174,0.138,0.00605393424186681
"MRPS31",3.28002852033461e-07,-0.46219269115448,0.089,0.119,0.00606542873980276
"ENY2",3.42447192460858e-07,-0.289382089095532,0.386,0.432,0.00633253348298618
"PPIP5K2",3.51200452317697e-07,-0.256467124456627,0.256,0.302,0.00649439876425886
"PRKX",3.60413093932152e-07,0.456935197686877,0.144,0.113,0.00666475893299336
"RAB8B",3.61504965636639e-07,-0.321513727479277,0.346,0.395,0.00668494982455274
"RAP2C",3.61551737785473e-07,-0.367997997596319,0.122,0.157,0.00668581473512896
"GTPBP2",3.63514797782341e-07,-0.41087901808472,0.075,0.103,0.00672211564059105
"FBXL20",3.65973893005848e-07,-0.0809968700993742,0.11,0.145,0.00676758922946414
"EPB41L2",3.70243935981062e-07,0.250887052499067,0.362,0.33,0.00684655086416181
"KIAA1143",3.74011246149623e-07,-0.776551855998934,0.086,0.113,0.00691621596379883
"UBE2N",3.77721057059505e-07,-0.32374254382818,0.25,0.294,0.00698481778714436
"SNF8",3.78464518940935e-07,-0.467880341939547,0.194,0.233,0.00699856588425576
"DNAJC19",3.83428837534599e-07,-0.563786070256597,0.12,0.151,0.0070903660636898
"UBALD2",4.06113366910633e-07,0.173161052943793,0.347,0.311,0.00750984838091142
"ATM",4.06951371414622e-07,-0.0593191319737183,0.352,0.413,0.00752534476019919
"ERICH1",4.0961920260771e-07,0.507620531836255,0.22,0.189,0.00757467829462177
"OLA1",4.09763094301548e-07,-0.502406049975277,0.182,0.218,0.00757733913982423
"CNPPD1",4.18391086540856e-07,0.248767751066308,0.169,0.136,0.00773688797231352
"CDKN2AIP",4.33019132675656e-07,0.437765774213284,0.256,0.228,0.00800738980143823
"PRPSAP1",4.40052943848704e-07,-0.357372585955944,0.099,0.13,0.00813745903765024
"B4GALT3",4.52484690331899e-07,-0.623177325120514,0.097,0.127,0.00836734689361747
"SMOX",4.59155807176875e-07,-0.320678970634669,0.072,0.1,0.00849070918631478
"MMADHC",4.72224564468514e-07,0.0654113790012,0.299,0.261,0.00873237664615176
"NUDT16",4.72686780369253e-07,-0.0120759113369163,0.298,0.258,0.00874092394258824
"TXNDC17",4.72986799251949e-07,-0.517014882045015,0.259,0.297,0.00874647189176704
"YIPF3",4.77214731506968e-07,-0.412516795498854,0.257,0.298,0.00882465481502686
"BRWD3",4.87083786034813e-07,-0.194162459840121,0.097,0.129,0.00900715337135576
"MCCC2",4.88780054578463e-07,0.438224153427473,0.102,0.075,0.00903852076926493
"BLVRB",4.89465945024529e-07,-0.261242224008359,0.737,0.853,0.0090512042553936
"GOLPH3",4.90245093458384e-07,-0.258258134356161,0.313,0.363,0.00906561226823244
"ACBD5",4.91019115630451e-07,-0.430562196156888,0.162,0.198,0.0090799254862383
"ATAD1",4.92124334551166e-07,-0.447190555381439,0.117,0.149,0.00910036319452016
"RNF41",4.95963335197504e-07,-0.343920702043734,0.096,0.127,0.00917135399447224
"VPS37C",4.97746470012055e-07,0.634581095279378,0.102,0.077,0.00920432772346291
"SEC23A",5.06628948220683e-07,-0.317023342515661,0.147,0.184,0.00936858251049686
"LETMD1",5.07020481328926e-07,-0.437229255619008,0.093,0.123,0.0093758227407345
"GAB2",5.08122681084625e-07,0.337045533332766,0.241,0.204,0.00939620461861688
"CSK",5.1279657150692e-07,0.157218170905768,0.29,0.254,0.00948263420030596
"SIL1",5.12950150536492e-07,-0.34744536395143,0.138,0.175,0.00948547418372081
"FUCA2",5.29827497749333e-07,0.125108359578847,0.338,0.299,0.00979757008838066
"ITFG2",5.36053439477709e-07,-0.0197844877159183,0.104,0.137,0.0099127002028218
"DENND6A",5.59804565461715e-07,-0.158576016985855,0.128,0.165,0.010351906024518
"ARG2",5.60771996636559e-07,-0.102825663040709,0.094,0.127,0.0103697957618033
"DUS1L",5.64314367224732e-07,0.215510200411579,0.209,0.173,0.0104353012787197
"PPM1G",5.66371940013321e-07,0.0167831170096141,0.288,0.245,0.0104733499147263
"VOPP1",5.71426970981253e-07,0.205095308493892,0.248,0.213,0.0105668275473853
"OSER1",5.79860446274279e-07,-0.238887327554664,0.193,0.235,0.010722779372504
"PTDSS1",5.96316633484473e-07,0.37144290562483,0.15,0.12,0.0110270871863949
"AHCYL1",6.0054861584238e-07,-0.213495693393361,0.253,0.301,0.0111053450041573
"EIF3H",6.03795477464903e-07,-0.362984487153922,0.456,0.499,0.011165385969281
"ZC3H18",6.0741451222184e-07,0.420662405978237,0.191,0.16,0.0112323091600063
"MED21",6.1184680884756e-07,-0.603279873858774,0.098,0.128,0.0113142711892091
"GRAMD1A",6.13143760451806e-07,0.176021445562921,0.401,0.379,0.0113382544182748
"ARL11",6.16095062090453e-07,-0.562990585949369,0.152,0.186,0.0113928298881766
"NANS",6.21443291246899e-07,0.116393105492048,0.366,0.334,0.0114917293417377
"SLC15A2",6.22021694858648e-07,-0.376587332489454,0.117,0.15,0.0115024251813261
"CENPB",6.27162658616944e-07,-0.570992780659423,0.154,0.189,0.0115974918831445
"SCAMP1",6.31340230977552e-07,-0.362456821402211,0.136,0.17,0.0116747435512369
"FBXO42",6.45782523255544e-07,-0.0933670911798944,0.124,0.159,0.0119418104200415
"ARID5A",6.49858826046628e-07,0.330133255337228,0.293,0.264,0.0120171894112542
"MOB3A",6.56924649842545e-07,0.298077785860338,0.226,0.192,0.0121478506248883
"ZBED3-AS1",6.57792915098336e-07,-0.192899957414827,0.084,0.112,0.0121639065859984
"RPS7",6.73622865406878e-07,-0.222184070089565,0.774,0.876,0.012456634027104
"PPIH",6.77825504733735e-07,0.200703445397385,0.121,0.092,0.0125343492335362
"USP33",6.97336897453689e-07,-0.225587826721929,0.218,0.261,0.0128951539077136
"MLXIP",7.01060521756229e-07,0.366870403421764,0.33,0.299,0.0129640111683162
"MS4A14",7.04852240065448e-07,1.00220120250767,0.109,0.084,0.0130341276232903
"SLC38A9",7.20942012733868e-07,-0.358091652113486,0.079,0.106,0.0133316596994747
"CD2BP2",7.22317117940137e-07,-0.583642035591193,0.148,0.181,0.013357088144949
"NCF4",7.22342877782092e-07,0.0236495767432809,0.636,0.639,0.0133575644959464
"WDR44",7.26118885956418e-07,-0.251608620285639,0.162,0.2,0.0134273904391061
"RNF146",7.30648782249872e-07,-0.302732537761689,0.124,0.158,0.0135111572813646
"MR1",7.37255753790177e-07,-0.379901212088732,0.215,0.256,0.013633333399088
"NOC2L",7.42578541646961e-07,0.462668931134338,0.121,0.093,0.0137317623921356
"EPHX1",7.53052789320359e-07,-0.271492367337921,0.455,0.504,0.0139254521801121
"TCEAL1",7.53891455647491e-07,-0.476991724135411,0.073,0.1,0.0139409607978334
"SUB1",7.59360085793926e-07,-0.331659337876409,0.462,0.509,0.0140420867065013
"COMMD8",7.61454031210658e-07,-0.755400969694946,0.143,0.174,0.0140808079451475
"ABHD12",7.6752668460027e-07,0.245844882791992,0.29,0.257,0.0141931034516282
"NUDT1",7.75074415615696e-07,-0.74162573890712,0.128,0.159,0.0143326760935655
"TBK1",7.75268369522353e-07,0.444731731684915,0.217,0.187,0.0143362626892073
"SDR39U1",7.98645064839177e-07,0.409255715939977,0.133,0.104,0.0147685445390061
"PAPSS2",8.03496085455547e-07,0.466712076209282,0.219,0.187,0.014858249612244
"USO1",8.06142972385463e-07,0.205488815191472,0.259,0.225,0.014907195845352
"EFTUD2",8.11105337378868e-07,0.247842383844981,0.197,0.163,0.01499895989881
"GTDC1",8.21890903151512e-07,-0.277171036429019,0.135,0.17,0.0151984065810778
"RANGAP1",8.24522923967028e-07,0.213414009101052,0.165,0.134,0.0152470779099983
"HECTD3",8.31260374899184e-07,0.434762515398104,0.119,0.092,0.0153716668526357
"DCLRE1C",8.65103038860187e-07,-0.136388347784621,0.073,0.101,0.0159974853946026
"GYG1",8.65472250339817e-07,0.163122404829394,0.174,0.14,0.0160043128532839
"YTHDF3",8.67817374060201e-07,-0.140220905841627,0.322,0.377,0.0160476788811212
"RPS4X",8.80156336299804e-07,-0.0478442091349112,0.838,0.924,0.016275850970856
"CPNE2",8.83136750561725e-07,0.235023215172848,0.183,0.149,0.0163309647913874
"RAB5B",8.87652453365797e-07,0.309681019904213,0.183,0.15,0.0164144691676403
"PPP2R5A",8.99578484824034e-07,-0.335526859493355,0.163,0.201,0.016635005341366
"KMT2E",9.17085726971478e-07,0.283060457959293,0.46,0.44,0.0169587492631566
"CD53",9.2613738409497e-07,-0.246985681848495,0.593,0.661,0.0171261325066842
"DCTN2",9.41309812664682e-07,0.128268054153352,0.244,0.206,0.0174067010557953
"MICU1",9.44380058488119e-07,-0.355170191414671,0.168,0.204,0.0174634760415623
"TTC14",9.45628835379493e-07,-0.000195692725638297,0.159,0.201,0.0174865684238376
"USP10",9.4628233664686e-07,0.305610876294131,0.216,0.184,0.0174986529692737
"RAB20",9.48102780522522e-07,0.215605515590533,0.385,0.36,0.0175323166174225
"CRAMP1",9.58492491481393e-07,-0.1836435147776,0.077,0.105,0.0177244431524739
"CDC123",9.58848538920195e-07,-0.535464475009908,0.214,0.25,0.0177310271817122
"CSNK1G1",9.63628010428135e-07,-0.325738023125441,0.077,0.105,0.0178194091688371
"ARHGAP10",9.79741566346992e-07,0.711309499196646,0.115,0.089,0.0181173810448886
"KMT2B",9.82394197111259e-07,0.578653445016919,0.18,0.152,0.0181664334929814
"CRYL1",9.84061787217426e-07,-0.398802021513892,0.342,0.384,0.0181972705692246
"PGGT1B",9.85984173400977e-07,-0.29564305076697,0.166,0.203,0.0182328193345309
"NFATC1",9.90785273014606e-07,0.601883282560047,0.225,0.197,0.0183216012685861
"GALNT7",9.91566959354892e-07,-0.408778876002215,0.118,0.149,0.0183360562123907
"C15orf40",1.00368669184013e-06,-0.663008931272657,0.076,0.102,0.0185601743055077
"DDRGK1",1.01111066315752e-06,0.124069140516148,0.246,0.208,0.0186974583831089
"MRPS11",1.01510955791875e-06,-0.667448437138216,0.102,0.131,0.0187714059450336
"YLPM1",1.02841262574784e-06,0.366768521835623,0.222,0.19,0.019017406275329
"KIF5B",1.03023026548526e-06,-0.302936843040131,0.443,0.491,0.0190510180693534
"JOSD2",1.04018278997127e-06,0.0451245007468278,0.152,0.12,0.0192350601521488
"GLO1",1.0501596936309e-06,-0.64013511251358,0.16,0.192,0.0194195530546227
"MIF",1.05156675301356e-06,0.038597098754793,0.599,0.543,0.0194455723967267
"RER1",1.06038870449357e-06,-0.38231984501644,0.344,0.384,0.0196087079234951
"APOBEC3G",1.07551811576113e-06,-0.556928437856576,0.09,0.117,0.0198884809966547
"IPMK",1.10549869905215e-06,0.414328079406287,0.272,0.243,0.0204428819428724
"STRN",1.10977852656386e-06,-0.227396471432498,0.152,0.189,0.0205220245132188
"ODF2L",1.12037530799402e-06,0.00156918577130938,0.104,0.138,0.0207179801954255
"PDCD7",1.13975981864844e-06,-0.129745621913486,0.148,0.188,0.0210764385664469
"PSMB1",1.16290961491046e-06,-0.413856788947861,0.421,0.461,0.0215045245989242
"MEF2A",1.17588205945312e-06,0.214677168237717,0.476,0.45,0.021744411043407
"PSME4",1.17751450495545e-06,-0.101819019022019,0.219,0.265,0.0217745982256363
"PIK3AP1",1.191015577163e-06,0.0557793300292442,0.505,0.485,0.0220242600528983
"ATP7A",1.21179383730957e-06,-0.379049226602877,0.151,0.186,0.0224084916395285
